,time,latitude,longitude,elevation
4339,2019-09-14 19:41:05+00:00,21.96012295782566,-159.48495168238878,285.79998779296875
4340,2019-09-14 19:41:06+00:00,21.96012773551047,-159.484957549721,286.0
4341,2019-09-14 19:41:07+00:00,21.960133351385593,-159.48496140539646,286.20001220703125
4342,2019-09-14 19:41:08+00:00,21.96013905107975,-159.4849657639861,286.3999938964844
4343,2019-09-14 19:41:09+00:00,21.960147935897112,-159.4849720504135,286.6000061035156
4344,2019-09-14 19:41:10+00:00,21.960157994180918,-159.48498127050698,287.0
4345,2019-09-14 19:41:11+00:00,21.960166627541184,-159.4849823601544,287.20001220703125
4346,2019-09-14 19:41:12+00:00,21.960177440196276,-159.4849797617644,287.3999938964844
4347,2019-09-14 19:41:13+00:00,21.960197389125824,-159.4849728886038,287.3999938964844
4348,2019-09-14 19:41:14+00:00,21.960204849019647,-159.48497406207025,287.6000061035156
4349,2019-09-14 19:41:15+00:00,21.9602123927325,-159.48497305624187,287.6000061035156
4350,2019-09-14 19:41:16+00:00,21.96021876297891,-159.48497037403286,287.6000061035156
4351,2019-09-14 19:41:17+00:00,21.96022312156856,-159.48497213423252,287.79998779296875
4352,2019-09-14 19:41:18+00:00,21.96023083291948,-159.48497372679412,288.0
4353,2019-09-14 19:41:19+00:00,21.960236532613635,-159.48496903292835,287.79998779296875
4354,2019-09-14 19:41:20+00:00,21.96024902164936,-159.48496844619513,288.0
4355,2019-09-14 19:41:21+00:00,21.96026067249477,-159.48496693745255,288.20001220703125
4356,2019-09-14 19:41:22+00:00,21.96026410907507,-159.4849646743387,288.20001220703125
4357,2019-09-14 19:41:23+00:00,21.960275676101446,-159.48496509343386,288.3999938964844
4358,2019-09-14 19:41:24+00:00,21.9602953735739,-159.48495713062584,288.3999938964844
4359,2019-09-14 19:41:25+00:00,21.960303001105785,-159.48495771735907,288.6000061035156
4360,2019-09-14 19:41:26+00:00,21.960306018590927,-159.48495771735907,288.6000061035156
4361,2019-09-14 19:41:27+00:00,21.960303084924817,-159.4849623274058,288.6000061035156
4362,2019-09-14 19:41:28+00:00,21.960307946428657,-159.48496668599546,288.79998779296875
4363,2019-09-14 19:41:29+00:00,21.960314735770226,-159.48497573845088,289.20001220703125
4364,2019-09-14 19:41:30+00:00,21.960316579788923,-159.4849818572402,289.3999938964844
4365,2019-09-14 19:41:31+00:00,21.960318004712462,-159.484986634925,289.6000061035156
4366,2019-09-14 19:41:32+00:00,21.960314065217972,-159.48499820195138,289.79998779296875
4367,2019-09-14 19:41:33+00:00,21.96031113155186,-159.48501102626324,290.0
4368,2019-09-14 19:41:34+00:00,21.96030518040061,-159.48502192273736,290.3999938964844
4369,2019-09-14 19:41:35+00:00,21.960309958085418,-159.48502871207893,290.6000061035156
4370,2019-09-14 19:41:36+00:00,21.960315825417638,-159.4850339088589,290.79998779296875
4371,2019-09-14 19:41:37+00:00,21.96032236330211,-159.48503860272467,291.0
4372,2019-09-14 19:41:38+00:00,21.960331834852695,-159.48504597879946,291.3999938964844
4373,2019-09-14 19:41:39+00:00,21.960333762690425,-159.4850563723594,291.79998779296875
4374,2019-09-14 19:41:40+00:00,21.960340552031994,-159.48506626300514,292.0
4375,2019-09-14 19:41:41+00:00,21.960345162078738,-159.48507548309863,292.20001220703125
4376,2019-09-14 19:41:42+00:00,21.96034826338291,-159.48508344590664,292.3999938964844
4377,2019-09-14 19:41:43+00:00,21.9603506103158,-159.48509107343853,292.6000061035156
4378,2019-09-14 19:41:44+00:00,21.96035848930478,-159.48509300127625,292.79998779296875
4379,2019-09-14 19:41:45+00:00,21.960372989997268,-159.48510180227458,293.0
4380,2019-09-14 19:41:46+00:00,21.960393525660038,-159.48511060327291,293.3999938964844
4381,2019-09-14 19:41:47+00:00,21.96041699498892,-159.48512250557542,293.79998779296875
4382,2019-09-14 19:41:48+00:00,21.960450522601604,-159.485129294917,294.20001220703125
4383,2019-09-14 19:41:49+00:00,21.960461838170886,-159.4851388502866,294.3999938964844
4384,2019-09-14 19:41:50+00:00,21.960470974445343,-159.48515402153134,294.79998779296875
4385,2019-09-14 19:41:51+00:00,21.960484385490417,-159.48517757467926,295.3999938964844
4386,2019-09-14 19:41:52+00:00,21.960493102669716,-159.48519819416106,296.0
4387,2019-09-14 19:41:53+00:00,21.96049528196454,-159.48521085083485,296.20001220703125
4388,2019-09-14 19:41:54+00:00,21.960498047992587,-159.48522191494703,296.3999938964844
4389,2019-09-14 19:41:55+00:00,21.96050005964935,-159.48523406870663,296.6000061035156
4390,2019-09-14 19:41:56+00:00,21.9605060108006,-159.48524756357074,296.79998779296875
4391,2019-09-14 19:41:57+00:00,21.960511961951852,-159.48526768013835,297.20001220703125
4392,2019-09-14 19:41:58+00:00,21.96051430888474,-159.485277319327,297.3999938964844
4393,2019-09-14 19:41:59+00:00,21.960512045770884,-159.4852836895734,297.6000061035156
4394,2019-09-14 19:42:00+00:00,21.960515901446342,-159.48530330322683,298.20001220703125
4395,2019-09-14 19:42:01+00:00,21.96051623672247,-159.4853153731674,298.6000061035156
4396,2019-09-14 19:42:02+00:00,21.960518835112453,-159.48532375507057,298.79998779296875
4397,2019-09-14 19:42:03+00:00,21.960522942245007,-159.48533238843083,299.20001220703125
4398,2019-09-14 19:42:04+00:00,21.960526714101434,-159.4853426143527,299.3999938964844
4399,2019-09-14 19:42:05+00:00,21.960526797920465,-159.48534722439945,299.6000061035156
4400,2019-09-14 19:42:06+00:00,21.96052067913115,-159.4853534270078,299.79998779296875
4401,2019-09-14 19:42:07+00:00,21.96050995029509,-159.48535887524486,299.79998779296875
4402,2019-09-14 19:42:08+00:00,21.960500394925475,-159.48536247946322,299.79998779296875
4403,2019-09-14 19:42:09+00:00,21.960495030507445,-159.4853639882058,300.0
4404,2019-09-14 19:42:10+00:00,21.96048891171813,-159.48536365292966,299.79998779296875
4405,2019-09-14 19:42:11+00:00,21.960487654432654,-159.4853650778532,300.0
4406,2019-09-14 19:42:12+00:00,21.960474159568548,-159.48537211865187,300.0
4407,2019-09-14 19:42:13+00:00,21.960465107113123,-159.48537890799344,300.20001220703125
4408,2019-09-14 19:42:14+00:00,21.960459407418966,-159.48538536205888,300.3999938964844
4409,2019-09-14 19:42:15+00:00,21.96045471355319,-159.48539030738175,300.6000061035156
4410,2019-09-14 19:42:16+00:00,21.960448091849685,-159.48539986275136,300.79998779296875
4411,2019-09-14 19:42:17+00:00,21.960442392155528,-159.4854105077684,301.0
4412,2019-09-14 19:42:18+00:00,21.960439290851355,-159.48542014695704,301.3999938964844
4413,2019-09-14 19:42:19+00:00,21.960435267537832,-159.4854329712689,301.6000061035156
4414,2019-09-14 19:42:20+00:00,21.96043367497623,-159.4854448735714,302.0
4415,2019-09-14 19:42:21+00:00,21.960432417690754,-159.48545644059777,302.3999938964844
4416,2019-09-14 19:42:22+00:00,21.960435854271054,-159.48547312058508,302.79998779296875
4417,2019-09-14 19:42:23+00:00,21.96044289506972,-159.48549105785787,303.3999938964844
4418,2019-09-14 19:42:24+00:00,21.960444739088416,-159.48550337925553,303.79998779296875
4419,2019-09-14 19:42:25+00:00,21.960451947525144,-159.48551796376705,304.20001220703125
4420,2019-09-14 19:42:26+00:00,21.960460245609283,-159.4855299498886,304.3999938964844
4421,2019-09-14 19:42:27+00:00,21.96046695113182,-159.48554386384785,304.79998779296875
4422,2019-09-14 19:42:28+00:00,21.960468040779233,-159.4855524133891,305.0
4423,2019-09-14 19:42:29+00:00,21.960470220074058,-159.4855587836355,305.20001220703125
4424,2019-09-14 19:42:30+00:00,21.960470974445343,-159.48556733317673,305.3999938964844
4425,2019-09-14 19:42:31+00:00,21.960467789322138,-159.48557973839343,305.6000061035156
4426,2019-09-14 19:42:32+00:00,21.960467789322138,-159.4855952449143,306.0
4427,2019-09-14 19:42:33+00:00,21.960464185103774,-159.4856116734445,306.20001220703125
4428,2019-09-14 19:42:34+00:00,21.96045429445803,-159.48562650941312,306.6000061035156
4429,2019-09-14 19:42:35+00:00,21.960433423519135,-159.4856433570385,307.0
4430,2019-09-14 19:42:36+00:00,21.96042981930077,-159.48565492406487,307.20001220703125
4431,2019-09-14 19:42:37+00:00,21.960428226739168,-159.48566271923482,307.3999938964844
4432,2019-09-14 19:42:38+00:00,21.960423029959202,-159.485668502748,307.6000061035156
4433,2019-09-14 19:42:39+00:00,21.960414815694094,-159.4856726936996,307.6000061035156
